profile_id,variant,timely_success,eventual_success
profile_007966,control,0,1
profile_007967,treatment,0,1
profile_007968,treatment,0,1
profile_007969,control,1,1
profile_007970,control,1,1
profile_007971,treatment,0,1
profile_007972,treatment,0,0
profile_007973,treatment,1,1
profile_007974,treatment,0,0
profile_007975,treatment,1,1
profile_007976,control,1,1
profile_007977,treatment,1,1
profile_007978,control,1,1
profile_007979,treatment,0,0
profile_007980,treatment,1,1
profile_007981,treatment,0,1
profile_007982,treatment,0,1
profile_007983,control,1,1
profile_007984,treatment,1,1
profile_007985,treatment,0,0
profile_007986,treatment,0,1
profile_007987,treatment,1,1
profile_007988,control,0,0
profile_007989,control,0,1
profile_007990,control,0,1
profile_007991,treatment,0,0
profile_007992,treatment,0,1
profile_007993,control,1,1
profile_007994,treatment,1,1
profile_007995,treatment,1,1
profile_007996,treatment,1,1
profile_007997,control,1,1
profile_007998,treatment,0,0
profile_007999,control,1,1
profile_008000,control,1,1
profile_008001,control,0,0
profile_008002,treatment,0,1
profile_008003,control,0,0
profile_008004,treatment,0,1
profile_008005,treatment,1,1
profile_008006,treatment,0,0
profile_008007,treatment,1,1
profile_008008,control,1,1
profile_008009,treatment,1,1
profile_008010,treatment,1,1
profile_008011,treatment,0,0
profile_008012,control,0,0
profile_008013,treatment,1,1
profile_008014,treatment,0,1
profile_008015,control,1,1
profile_008016,treatment,1,1
profile_008017,control,1,1
profile_008018,control,1,1
profile_008019,treatment,1,1
profile_008020,treatment,0,0
profile_008021,treatment,0,1
profile_008022,treatment,1,1
profile_008023,control,1,1
profile_008024,control,1,1
profile_008025,control,1,1
profile_008026,control,1,1
profile_008027,control,1,1
profile_008028,control,1,1
profile_008029,treatment,0,1
profile_008030,control,1,1
profile_008031,treatment,1,1
profile_008032,treatment,0,1
profile_008033,control,1,1
profile_008034,control,0,1
profile_008035,treatment,1,1
profile_008036,control,1,1
profile_008037,control,0,1
profile_008038,treatment,0,0
profile_008039,control,1,1
profile_008040,treatment,1,1
profile_008041,control,0,1
profile_008042,treatment,1,1
profile_008043,control,1,1
profile_008044,control,1,1
profile_008045,control,0,1
profile_008046,treatment,0,1
profile_008047,control,0,0
profile_008048,control,1,1
profile_008049,treatment,1,1
profile_008050,treatment,0,1
profile_008051,control,1,1
profile_008052,control,1,1
profile_008053,control,1,1
profile_008054,treatment,0,0
profile_008055,control,0,0
profile_008056,treatment,0,1
profile_008057,treatment,0,0
profile_008058,treatment,1,1
profile_008059,treatment,1,1
profile_008060,treatment,0,0
profile_008061,control,0,0
profile_008062,control,1,1
profile_008063,treatment,0,1
profile_008064,control,1,1
profile_008065,treatment,1,1
profile_008066,treatment,1,1
profile_008067,control,1,1
profile_008068,control,0,0
profile_008069,treatment,1,1
profile_008070,treatment,0,1
profile_008071,treatment,0,0
profile_008072,treatment,0,1
profile_008073,treatment,1,1
profile_008074,treatment,0,0
profile_008075,control,1,1
profile_008076,control,0,0
profile_008077,control,1,1
profile_008078,control,1,1
profile_008079,control,1,1
profile_008080,control,1,1
profile_008081,treatment,1,1
profile_008082,treatment,0,1
profile_008083,treatment,0,1
profile_008084,treatment,1,1
profile_008085,control,0,0
profile_008086,control,0,0
profile_008087,treatment,1,1
profile_008088,treatment,1,1
profile_008089,control,1,1
profile_008090,control,1,1
profile_008091,control,1,1
profile_008092,control,0,0
profile_008093,treatment,1,1
profile_008094,treatment,0,0
profile_008095,control,0,0
profile_008096,control,1,1
profile_008097,treatment,1,1
profile_008098,control,1,1
profile_008099,treatment,0,0
profile_008100,treatment,1,1
profile_008101,control,0,1
profile_008102,control,1,1
profile_008103,control,1,1
profile_008104,treatment,0,1
profile_008105,control,1,1
profile_008106,control,0,0
profile_008107,control,1,1
profile_008108,control,1,1
profile_008109,control,0,1
profile_008110,control,1,1
profile_008111,treatment,1,1
profile_008112,control,0,0
profile_008113,control,1,1
profile_008114,treatment,0,0
profile_008115,control,1,1
profile_008116,treatment,0,0
profile_008117,treatment,1,1
profile_008118,treatment,1,1
profile_008119,treatment,1,1
profile_008120,control,0,0
profile_008121,control,1,1
profile_008122,control,0,0
profile_008123,treatment,1,1
profile_008124,treatment,1,1
profile_008125,treatment,0,1
profile_008126,treatment,1,1
profile_008127,control,0,1
profile_008128,control,1,1
profile_008129,control,1,1
profile_008130,treatment,1,1
profile_008131,control,0,0
profile_008132,control,1,1
profile_008133,treatment,1,1
profile_008134,treatment,1,1
profile_008135,treatment,1,1
profile_008136,treatment,1,1
profile_008137,control,0,0
profile_008138,treatment,0,0
profile_008139,control,0,1
profile_008140,treatment,1,1
profile_008141,control,1,1
profile_008142,control,0,1
profile_008143,treatment,1,1
profile_008144,control,0,0
profile_008145,treatment,1,1
profile_008146,treatment,1,1
profile_008147,control,1,1
profile_008148,control,1,1
profile_008149,treatment,0,1
profile_008150,control,1,1
profile_008151,treatment,1,1
profile_008152,treatment,0,0
profile_008153,control,1,1
profile_008154,treatment,1,1
profile_008155,control,1,1
profile_008156,control,1,1
profile_008157,control,1,1
profile_008158,control,1,1
profile_008159,control,0,1
profile_008160,treatment,1,1
profile_008161,control,1,1
profile_008162,control,0,1
profile_008163,control,0,1
profile_008164,treatment,1,1
profile_008165,control,1,1
profile_008166,control,0,0
profile_008167,control,1,1
profile_008168,treatment,1,1
profile_008169,treatment,1,1
profile_008170,treatment,1,1
profile_008171,treatment,1,1
profile_008172,control,0,0
profile_008173,control,1,1
profile_008174,control,0,1
profile_008175,control,1,1
profile_008176,treatment,0,0
profile_008177,treatment,0,1
profile_008178,treatment,0,1
profile_008179,treatment,0,1
profile_008180,control,0,0
profile_008181,treatment,1,1
profile_008182,treatment,0,0
profile_008183,treatment,0,0
profile_008184,control,0,1
profile_008185,control,0,1
profile_008186,control,1,1
profile_008187,treatment,1,1
profile_008188,control,0,0
profile_008189,control,1,1
profile_008190,treatment,0,1
profile_008191,control,1,1
profile_008192,treatment,0,0
profile_008193,control,1,1
profile_008194,treatment,1,1
profile_008195,control,1,1
profile_008196,control,0,0
profile_008197,treatment,0,1
profile_008198,treatment,0,1
profile_008199,control,1,1
profile_008200,treatment,1,1
profile_008201,treatment,0,0
profile_008202,control,1,1
profile_008203,treatment,0,1
profile_008204,control,0,0
profile_008205,treatment,1,1
profile_008206,treatment,1,1
profile_008207,control,1,1
profile_008208,treatment,1,1
profile_008209,treatment,0,0
profile_008210,control,1,1
profile_008211,treatment,0,0
profile_008212,control,0,1
profile_008213,treatment,1,1
profile_008214,control,1,1
profile_008215,control,0,1
profile_008216,control,0,0
profile_008217,control,1,1
profile_008218,control,1,1
profile_008219,control,1,1
profile_008220,control,1,1
profile_008221,control,1,1
profile_008222,control,1,1
profile_008223,treatment,0,1
profile_008224,control,1,1
profile_008225,treatment,1,1
profile_008226,control,0,1
profile_008227,control,1,1
profile_008228,treatment,1,1
profile_008229,control,1,1
profile_008230,control,1,1
profile_008231,treatment,0,1
profile_008232,control,1,1
profile_008233,treatment,0,0
profile_008234,control,1,1
profile_008235,treatment,0,0
profile_008236,treatment,1,1
profile_008237,control,1,1
profile_008238,treatment,1,1
profile_008239,treatment,1,1
profile_008240,control,0,0
profile_008241,control,1,1
profile_008242,treatment,0,1
profile_008243,control,0,1
profile_008244,control,1,1
profile_008245,treatment,1,1
profile_008246,control,1,1
profile_008247,control,0,1
profile_008248,treatment,1,1
profile_008249,control,1,1
profile_008250,control,1,1
profile_008251,control,1,1
profile_008252,control,1,1
profile_008253,treatment,1,1
profile_008254,treatment,1,1
profile_008255,control,1,1
profile_008256,treatment,0,0
profile_008257,control,1,1
profile_008258,control,0,0
profile_008259,control,0,0
profile_008260,control,0,1
profile_008261,treatment,1,1
profile_008262,treatment,1,1
profile_008263,treatment,1,1
profile_008264,control,0,0
profile_008265,treatment,1,1
profile_008266,control,0,0
profile_008267,treatment,0,0
profile_008268,treatment,0,1
profile_008269,control,0,0
profile_008270,treatment,0,0
profile_008271,control,1,1
profile_008272,control,1,1
profile_008273,treatment,1,1
profile_008274,control,0,1
profile_008275,treatment,0,1
profile_008276,treatment,1,1
profile_008277,control,0,0
profile_008278,treatment,0,0
profile_008279,treatment,1,1
profile_008280,control,1,1
profile_008281,treatment,1,1
profile_008282,treatment,0,0
profile_008283,control,1,1
profile_008284,treatment,1,1
profile_008285,control,1,1
profile_008286,control,1,1
profile_008287,control,1,1
profile_008288,control,1,1
profile_008289,control,0,0
profile_008290,control,1,1
profile_008291,treatment,0,0
profile_008292,control,1,1
profile_008293,control,1,1
profile_008294,treatment,0,1
profile_008295,treatment,1,1
profile_008296,control,1,1
profile_008297,control,1,1
profile_008298,control,0,0
profile_008299,treatment,1,1
profile_008300,treatment,1,1
profile_008301,control,1,1
profile_008302,control,1,1
profile_008303,control,0,0
profile_008304,control,1,1
profile_008305,treatment,0,1
profile_008306,treatment,0,1
profile_008307,treatment,0,1
profile_008308,control,1,1
profile_008309,control,1,1
profile_008310,control,1,1
profile_008311,control,0,1
profile_008312,treatment,1,1
profile_008313,control,0,1
profile_008314,control,1,1
profile_008315,control,0,1
profile_008316,treatment,1,1
profile_008317,control,0,0
profile_008318,control,1,1
profile_008319,control,1,1
profile_008320,treatment,0,0
profile_008321,treatment,0,0
profile_008322,treatment,1,1
profile_008323,treatment,1,1
profile_008324,treatment,0,1
profile_008325,control,1,1
profile_008326,treatment,1,1
profile_008327,control,0,0
profile_008328,treatment,0,0
profile_008329,control,0,0
profile_008330,control,1,1
profile_008331,treatment,0,0
profile_008332,treatment,0,0
profile_008333,control,1,1
profile_008334,treatment,1,1
profile_008335,control,1,1
profile_008336,control,1,1
profile_008337,control,1,1
profile_008338,control,1,1
profile_008339,treatment,1,1
profile_008340,treatment,0,1
profile_008341,treatment,0,0
profile_008342,control,1,1
profile_008343,control,0,1
profile_008344,control,1,1
profile_008345,control,1,1
profile_008346,control,0,0
profile_008347,control,1,1
profile_008348,treatment,1,1
profile_008349,control,1,1
profile_008350,control,0,0
profile_008351,treatment,0,1
profile_008352,treatment,0,1
profile_008353,control,1,1
profile_008354,control,0,1
profile_008355,treatment,1,1
profile_008356,control,1,1
profile_008357,treatment,1,1
profile_008358,control,1,1
profile_008359,treatment,0,1
profile_008360,control,1,1
profile_008361,control,1,1
profile_008362,control,0,0
profile_008363,control,1,1
profile_008364,treatment,0,1
profile_008365,control,0,1
profile_008366,control,0,0
profile_008367,control,1,1
profile_008368,control,1,1
profile_008369,control,1,1
profile_008370,treatment,0,0
profile_008371,control,0,1
profile_008372,control,0,0
profile_008373,treatment,0,1
profile_008374,control,1,1
profile_008375,control,0,0
profile_008376,treatment,1,1
profile_008377,treatment,1,1
profile_008378,control,0,0
profile_008379,control,1,1
profile_008380,control,1,1
profile_008381,treatment,0,1
profile_008382,treatment,0,1
profile_008383,control,1,1
profile_008384,control,1,1
profile_008385,control,1,1
profile_008386,treatment,0,0
profile_008387,treatment,0,0
profile_008388,control,0,0
profile_008389,control,0,1
profile_008390,treatment,1,1
profile_008391,treatment,1,1
profile_008392,control,1,1
profile_008393,control,0,1
profile_008394,treatment,0,0
profile_008395,control,0,0
profile_008396,treatment,0,1
profile_008397,treatment,1,1
profile_008398,treatment,0,1
profile_008399,treatment,1,1
profile_008400,treatment,1,1
profile_008401,control,0,1
profile_008402,control,0,0
profile_008403,control,1,1
profile_008404,control,0,1
profile_008405,control,0,1
profile_008406,treatment,1,1
profile_008407,control,0,1
profile_008408,control,1,1
profile_008409,control,1,1
profile_008410,treatment,1,1
profile_008411,treatment,1,1
profile_008412,control,1,1
profile_008413,treatment,1,1
profile_008414,control,1,1
profile_008415,control,1,1
profile_008416,treatment,0,1
profile_008417,control,0,0
profile_008418,control,1,1
profile_008419,control,0,1
profile_008420,control,1,1
profile_008421,control,1,1
profile_008422,control,0,0
profile_008423,treatment,0,1
profile_008424,treatment,0,1
profile_008425,treatment,0,1
profile_008426,control,1,1
profile_008427,treatment,1,1
profile_008428,control,1,1
profile_008429,treatment,1,1
profile_008430,treatment,1,1
profile_008431,control,1,1
profile_008432,treatment,0,1
profile_008433,control,0,0
profile_008434,treatment,1,1
profile_008435,control,1,1
profile_008436,treatment,0,0
profile_008437,treatment,0,0
profile_008438,control,1,1
profile_008439,treatment,1,1
profile_008440,control,0,1
profile_008441,control,1,1
profile_008442,treatment,0,0
profile_008443,control,0,1
profile_008444,control,0,0
profile_008445,treatment,0,0
profile_008446,control,0,1
profile_008447,treatment,0,0
profile_008448,treatment,0,0
profile_008449,control,0,0
profile_008450,control,0,0
profile_008451,control,0,1
profile_008452,control,1,1
profile_008453,treatment,1,1
profile_008454,treatment,0,1
profile_008455,control,0,1
profile_008456,treatment,1,1
profile_008457,treatment,0,0
profile_008458,control,0,1
profile_008459,treatment,1,1
profile_008460,control,1,1
profile_008461,control,0,0
profile_008462,treatment,0,1
profile_008463,treatment,0,1
profile_008464,treatment,0,0
profile_008465,control,0,1
profile_008466,treatment,0,1
profile_008467,treatment,1,1
profile_008468,treatment,1,1
profile_008469,treatment,0,1
profile_008470,control,1,1
profile_008471,treatment,0,1
profile_008472,treatment,0,1
profile_008473,control,1,1
profile_008474,treatment,0,0
profile_008475,control,1,1
profile_008476,treatment,1,1
profile_008477,control,1,1
profile_008478,control,1,1
profile_008479,treatment,0,0
profile_008480,treatment,1,1
profile_008481,treatment,0,0
profile_008482,treatment,1,1
profile_008483,control,0,1
profile_008484,treatment,1,1
profile_008485,control,1,1
profile_008486,treatment,1,1
profile_008487,control,1,1
profile_008488,control,0,1
profile_008489,treatment,1,1
profile_008490,control,1,1
profile_008491,treatment,0,0
profile_008492,treatment,1,1
profile_008493,treatment,1,1
profile_008494,treatment,1,1
profile_008495,control,0,1
profile_008496,treatment,1,1
profile_008497,control,0,0
profile_008498,treatment,0,1
profile_008499,treatment,0,0
profile_008500,control,0,1
profile_008501,treatment,0,0
profile_008502,control,0,0
profile_008503,treatment,1,1
profile_008504,control,0,0
profile_008505,treatment,1,1
profile_008506,control,0,1
profile_008507,treatment,1,1
profile_008508,control,1,1
profile_008509,control,0,0
profile_008510,treatment,0,0
profile_008511,treatment,1,1
profile_008512,treatment,0,1
profile_008513,control,1,1
profile_008514,treatment,1,1
profile_008515,control,1,1
profile_008516,control,1,1
profile_008517,control,0,1
profile_008518,control,1,1
profile_008519,control,0,0
profile_008520,treatment,1,1
profile_008521,control,0,0
profile_008522,treatment,1,1
profile_008523,control,1,1
profile_008524,control,1,1
profile_008525,control,0,0
profile_008526,treatment,1,1
profile_008527,control,0,0
profile_008528,treatment,1,1
profile_008529,control,1,1
profile_008530,treatment,0,0
profile_008531,control,0,1
profile_008532,treatment,1,1
profile_008533,control,0,0
profile_008534,control,1,1
profile_008535,control,1,1
profile_008536,control,0,0
profile_008537,control,1,1
profile_008538,control,0,0
profile_008539,control,1,1
profile_008540,treatment,1,1
profile_008541,control,0,1
profile_008542,control,1,1
profile_008543,treatment,0,1
profile_008544,control,0,0
profile_008545,control,0,0
profile_008546,control,1,1
profile_008547,treatment,0,0
profile_008548,control,1,1
profile_008549,control,0,0
profile_008550,control,1,1
profile_008551,control,1,1
profile_008552,treatment,1,1
profile_008553,treatment,1,1
profile_008554,treatment,1,1
profile_008555,treatment,1,1
profile_008556,control,1,1
profile_008557,control,0,0
profile_008558,control,0,0
profile_008559,treatment,0,0
profile_008560,control,1,1
profile_008561,control,0,1
profile_008562,control,1,1
profile_008563,control,1,1
profile_008564,control,1,1
profile_008565,treatment,1,1
profile_008566,control,1,1
profile_008567,control,1,1
profile_008568,control,1,1
profile_008569,treatment,1,1
profile_008570,treatment,0,0
profile_008571,control,1,1
profile_008572,treatment,0,0
profile_008573,treatment,0,0
profile_008574,treatment,1,1
profile_008575,control,1,1
profile_008576,treatment,0,0
profile_008577,treatment,0,0
profile_008578,control,0,0
profile_008579,control,0,0
profile_008580,treatment,1,1
profile_008581,treatment,0,1
profile_008582,treatment,1,1
profile_008583,control,0,1
profile_008584,control,1,1
profile_008585,control,0,0
profile_008586,control,1,1
profile_008587,control,1,1
profile_008588,control,0,0
profile_008589,control,1,1
profile_008590,treatment,0,1
profile_008591,treatment,0,0
profile_008592,treatment,0,1
profile_008593,control,1,1
profile_008594,treatment,1,1
profile_008595,control,1,1
profile_008596,treatment,1,1
profile_008597,treatment,0,1
profile_008598,control,0,0
profile_008599,treatment,0,0
profile_008600,treatment,1,1
profile_008601,treatment,1,1
profile_008602,control,0,0
profile_008603,control,1,1
profile_008604,treatment,1,1
profile_008605,treatment,0,1
profile_008606,control,1,1
profile_008607,control,1,1
profile_008608,control,1,1
profile_008609,control,1,1
profile_008610,control,1,1
profile_008611,control,0,1
profile_008612,treatment,0,1
profile_008613,treatment,1,1
profile_008614,treatment,0,0
profile_008615,control,1,1
profile_008616,control,1,1
profile_008617,control,1,1
profile_008618,control,0,1
profile_008619,control,1,1
profile_008620,treatment,0,1
profile_008621,control,1,1
profile_008622,control,1,1
profile_008623,control,0,0
profile_008624,control,1,1
profile_008625,treatment,1,1
profile_008626,control,0,0
profile_008627,control,0,0
profile_008628,treatment,1,1
profile_008629,treatment,1,1
profile_008630,control,0,1
profile_008631,treatment,1,1
profile_008632,treatment,0,1
profile_008633,treatment,1,1
profile_008634,control,0,1
profile_008635,treatment,0,1
profile_008636,control,0,1
profile_008637,control,1,1
profile_008638,treatment,1,1
profile_008639,control,1,1
profile_008640,control,1,1
profile_008641,treatment,1,1
profile_008642,control,1,1
profile_008643,treatment,0,1
profile_008644,treatment,1,1
profile_008645,control,1,1
profile_008646,treatment,0,0
profile_008647,treatment,0,1
profile_008648,control,1,1
profile_008649,treatment,1,1
profile_008650,treatment,1,1
profile_008651,treatment,0,0
profile_008652,treatment,0,0
profile_008653,treatment,0,0
profile_008654,control,0,0
profile_008655,control,0,1
profile_008656,treatment,0,1
profile_008657,treatment,0,0
profile_008658,treatment,1,1
profile_008659,control,1,1
profile_008660,control,1,1
profile_008661,treatment,1,1
profile_008662,treatment,0,0
profile_008663,treatment,0,0
profile_008664,treatment,0,1
profile_008665,treatment,1,1
profile_008666,treatment,0,1
profile_008667,control,1,1
profile_008668,control,0,1
profile_008669,control,1,1
profile_008670,treatment,0,1
profile_008671,treatment,0,1
profile_008672,treatment,0,1
profile_008673,treatment,0,1
profile_008674,control,1,1
profile_008675,control,1,1
profile_008676,treatment,0,1
profile_008677,control,0,1
profile_008678,control,1,1
profile_008679,control,0,1
profile_008680,control,0,0
profile_008681,treatment,1,1
profile_008682,control,0,0
profile_008683,control,0,0
profile_008684,control,1,1
profile_008685,treatment,1,1
profile_008686,control,0,0
profile_008687,treatment,1,1
profile_008688,treatment,1,1
profile_008689,treatment,0,0
profile_008690,treatment,1,1
profile_008691,treatment,0,1
profile_008692,control,1,1
profile_008693,control,1,1
profile_008694,treatment,1,1
profile_008695,treatment,1,1
profile_008696,control,0,0
profile_008697,control,0,1
profile_008698,control,0,0
profile_008699,treatment,0,0
profile_008700,control,0,0
profile_008701,control,0,0
profile_008702,treatment,0,0
profile_008703,treatment,1,1
profile_008704,treatment,0,0
profile_008705,treatment,1,1
profile_008706,treatment,0,1
profile_008707,control,1,1
profile_008708,control,1,1
profile_008709,control,1,1
profile_008710,control,0,0
profile_008711,treatment,1,1
profile_008712,control,1,1
profile_008713,treatment,1,1
profile_008714,treatment,1,1
profile_008715,treatment,0,1
profile_008716,control,1,1
profile_008717,treatment,0,0
profile_008718,treatment,1,1
profile_008719,treatment,0,1
profile_008720,control,0,1
profile_008721,treatment,1,1
profile_008722,treatment,1,1
profile_008723,control,1,1
profile_008724,control,0,1
profile_008725,treatment,1,1
profile_008726,control,1,1
profile_008727,control,1,1
profile_008728,control,0,1
profile_008729,control,0,1
profile_008730,treatment,1,1
profile_008731,control,0,1
profile_008732,treatment,1,1
profile_008733,control,1,1
profile_008734,control,1,1
profile_008735,treatment,0,1
profile_008736,treatment,1,1
profile_008737,control,0,0
profile_008738,control,1,1
profile_008739,control,0,0
profile_008740,control,1,1
profile_008741,control,0,1
profile_008742,control,1,1
profile_008743,control,0,1
profile_008744,treatment,1,1
profile_008745,control,0,1
profile_008746,control,1,1
profile_008747,control,0,0
profile_008748,treatment,1,1
profile_008749,treatment,1,1
profile_008750,control,0,1
profile_008751,control,0,1
profile_008752,treatment,1,1
profile_008753,control,0,0
profile_008754,control,1,1
profile_008755,treatment,0,1
profile_008756,treatment,1,1
profile_008757,control,1,1
profile_008758,treatment,1,1
profile_008759,treatment,0,0
profile_008760,control,0,0
profile_008761,treatment,0,1
profile_008762,control,1,1
profile_008763,treatment,1,1
profile_008764,control,1,1
profile_008765,control,0,0
profile_008766,control,1,1
profile_008767,control,1,1
profile_008768,treatment,0,0
profile_008769,control,1,1
profile_008770,control,1,1
profile_008771,control,0,0
profile_008772,control,1,1
profile_008773,treatment,1,1
profile_008774,control,0,0
profile_008775,treatment,0,1
profile_008776,treatment,1,1
profile_008777,treatment,0,1
profile_008778,control,1,1
profile_008779,control,0,1
profile_008780,treatment,1,1
profile_008781,control,0,0
profile_008782,treatment,1,1
profile_008783,treatment,1,1
profile_008784,control,0,1
profile_008785,control,1,1
profile_008786,treatment,1,1
profile_008787,treatment,0,0
profile_008788,treatment,1,1
profile_008789,treatment,1,1
profile_008790,treatment,0,1
profile_008791,control,0,1
profile_008792,treatment,1,1
profile_008793,treatment,0,0
profile_008794,treatment,0,1
profile_008795,treatment,0,1
profile_008796,control,0,0
profile_008797,treatment,1,1
profile_008798,control,0,0
profile_008799,control,0,1
profile_008800,control,1,1
profile_008801,control,1,1
profile_008802,treatment,1,1
profile_008803,treatment,0,1
profile_008804,treatment,1,1
profile_008805,control,1,1
profile_008806,treatment,0,1
profile_008807,control,1,1
profile_008808,control,0,0
profile_008809,treatment,1,1
profile_008810,control,1,1
profile_008811,treatment,0,1
profile_008812,control,1,1
profile_008813,control,1,1
profile_008814,control,1,1
profile_008815,treatment,1,1
profile_008816,control,1,1
profile_008817,treatment,0,0
profile_008818,treatment,1,1
profile_008819,control,1,1
profile_008820,control,1,1
profile_008821,control,1,1
profile_008822,control,1,1
profile_008823,control,1,1
profile_008824,treatment,1,1
profile_008825,control,0,1
profile_008826,treatment,0,1
profile_008827,control,1,1
profile_008828,control,1,1
profile_008829,treatment,0,0
profile_008830,treatment,1,1
profile_008831,control,1,1
profile_008832,treatment,0,1
profile_008833,control,0,1
profile_008834,control,1,1
profile_008835,treatment,1,1
profile_008836,control,1,1
profile_008837,control,1,1
profile_008838,treatment,0,0
profile_008839,treatment,1,1
profile_008840,control,1,1
profile_008841,treatment,1,1
profile_008842,control,1,1
profile_008843,treatment,1,1
profile_008844,treatment,0,1
profile_008845,treatment,1,1
profile_008846,control,0,1
profile_008847,control,0,0
profile_008848,control,1,1
profile_008849,control,1,1
profile_008850,treatment,0,0
profile_008851,control,0,1
profile_008852,control,1,1
profile_008853,control,0,1
profile_008854,control,0,1
profile_008855,treatment,0,1
profile_008856,treatment,0,0
profile_008857,treatment,0,1
profile_008858,treatment,0,0
profile_008859,control,0,1
profile_008860,control,0,0
profile_008861,treatment,0,1
profile_008862,control,1,1
profile_008863,control,0,1
profile_008864,treatment,1,1
profile_008865,treatment,1,1
profile_008866,control,1,1
profile_008867,control,1,1
profile_008868,control,0,1
profile_008869,treatment,0,0
profile_008870,treatment,0,0
profile_008871,control,1,1
profile_008872,control,0,1
profile_008873,control,0,0
profile_008874,control,0,0
profile_008875,treatment,1,1
profile_008876,control,1,1
profile_008877,control,1,1
profile_008878,control,0,1
profile_008879,treatment,0,1
profile_008880,treatment,1,1
profile_008881,treatment,1,1
profile_008882,treatment,1,1
profile_008883,treatment,1,1
profile_008884,treatment,0,0
profile_008885,control,1,1
profile_008886,control,0,1
profile_008887,control,0,1
profile_008888,control,0,1
profile_008889,control,1,1
profile_008890,treatment,1,1
profile_008891,control,0,1
profile_008892,control,0,1
profile_008893,control,1,1
profile_008894,control,0,0
profile_008895,control,1,1
profile_008896,treatment,0,0
profile_008897,treatment,1,1
profile_008898,control,0,0
profile_008899,treatment,0,1
profile_008900,treatment,0,1
profile_008901,control,0,1
profile_008902,control,1,1
profile_008903,treatment,1,1
profile_008904,treatment,0,0
profile_008905,control,0,0
profile_008906,control,0,1
profile_008907,control,0,0
profile_008908,control,1,1
profile_008909,treatment,0,1
profile_008910,control,0,0
profile_008911,treatment,0,1
profile_008912,control,1,1
profile_008913,treatment,1,1
profile_008914,control,0,1
profile_008915,control,0,0
profile_008916,treatment,0,0
profile_008917,control,0,1
profile_008918,treatment,1,1
profile_008919,control,1,1
profile_008920,control,1,1
profile_008921,control,1,1
profile_008922,treatment,1,1
profile_008923,treatment,1,1
profile_008924,treatment,1,1
profile_008925,treatment,0,1
profile_008926,treatment,1,1
profile_008927,control,0,1
profile_008928,control,0,1
profile_008929,control,0,1
profile_008930,treatment,1,1
profile_008931,treatment,1,1
profile_008932,treatment,0,1
profile_008933,control,1,1
profile_008934,control,0,0
profile_008935,control,1,1
profile_008936,control,1,1
profile_008937,control,0,0
profile_008938,treatment,0,1
profile_008939,treatment,1,1
profile_008940,treatment,0,0
profile_008941,control,0,0
profile_008942,treatment,1,1
profile_008943,control,0,1
profile_008944,control,1,1
profile_008945,control,1,1
profile_008946,control,1,1
profile_008947,control,1,1
profile_008948,control,0,0
profile_008949,treatment,1,1
profile_008950,control,1,1
profile_008951,control,1,1
profile_008952,treatment,1,1
profile_008953,treatment,1,1
profile_008954,treatment,0,0
profile_008955,treatment,1,1
profile_008956,control,0,0
profile_008957,treatment,1,1
profile_008958,control,1,1
profile_008959,treatment,1,1
profile_008960,treatment,0,1
profile_008961,control,1,1
profile_008962,control,0,0
profile_008963,treatment,0,1
profile_008964,treatment,1,1
profile_008965,control,1,1
profile_008966,treatment,0,0
profile_008967,control,1,1
profile_008968,treatment,0,0
profile_008969,treatment,1,1
profile_008970,control,1,1
profile_008971,control,1,1
profile_008972,control,0,1
profile_008973,treatment,0,0
profile_008974,treatment,1,1
profile_008975,control,1,1
profile_008976,control,1,1
profile_008977,control,0,1
profile_008978,treatment,0,1
profile_008979,control,1,1
profile_008980,control,0,1
profile_008981,control,1,1
profile_008982,treatment,1,1
profile_008983,control,0,1
profile_008984,control,1,1
profile_008985,treatment,1,1
profile_008986,treatment,1,1
profile_008987,treatment,0,1
profile_008988,control,1,1
profile_008989,treatment,1,1
profile_008990,control,1,1
profile_008991,control,0,1
profile_008992,control,1,1
profile_008993,treatment,1,1
profile_008994,treatment,1,1
profile_008995,control,1,1
profile_008996,treatment,0,0
profile_008997,treatment,0,0
profile_008998,control,0,1
profile_008999,treatment,0,0
profile_009000,control,1,1
profile_009001,treatment,0,1
profile_009002,treatment,0,1
profile_009003,control,0,0
profile_009004,control,0,0
profile_009005,control,1,1
profile_009006,control,0,0
profile_009007,treatment,0,0
profile_009008,control,0,1
profile_009009,control,1,1
profile_009010,control,0,1
profile_009011,treatment,1,1
profile_009012,control,0,0
profile_009013,control,0,0
profile_009014,control,1,1
profile_009015,control,1,1
profile_009016,treatment,0,0
profile_009017,treatment,1,1
profile_009018,control,1,1
profile_009019,treatment,1,1
profile_009020,treatment,1,1
profile_009021,control,0,0
profile_009022,treatment,0,1
profile_009023,treatment,0,0
profile_009024,control,0,1
profile_009025,treatment,1,1
profile_009026,treatment,1,1
profile_009027,control,1,1
profile_009028,treatment,0,0
profile_009029,control,1,1
profile_009030,treatment,1,1
profile_009031,control,0,0
profile_009032,treatment,1,1
profile_009033,control,0,1
profile_009034,treatment,1,1
profile_009035,control,1,1
profile_009036,control,1,1
profile_009037,treatment,1,1
profile_009038,control,1,1
profile_009039,control,0,1
profile_009040,treatment,1,1
profile_009041,control,0,1
profile_009042,control,0,0
profile_009043,control,1,1
profile_009044,treatment,0,1
profile_009045,treatment,1,1
profile_009046,control,1,1
profile_009047,control,0,0
