profile_id,variant,timely_success,eventual_success
profile_007762,treatment,1,1
profile_007763,control,1,1
profile_007764,treatment,1,1
profile_007765,control,1,1
profile_007766,control,1,1
profile_007767,treatment,0,1
profile_007768,treatment,1,1
profile_007769,treatment,1,1
profile_007770,treatment,0,1
profile_007771,treatment,1,1
profile_007772,control,0,1
profile_007773,control,1,1
profile_007774,treatment,1,1
profile_007775,treatment,1,1
profile_007776,treatment,1,1
profile_007777,control,1,1
profile_007778,control,1,1
profile_007779,treatment,0,1
profile_007780,control,0,0
profile_007781,treatment,1,1
profile_007782,control,1,1
profile_007783,treatment,1,1
profile_007784,treatment,1,1
profile_007785,control,1,1
profile_007786,treatment,1,1
profile_007787,control,0,1
profile_007788,treatment,0,1
profile_007789,control,1,1
profile_007790,control,0,1
profile_007791,treatment,0,1
profile_007792,control,0,1
profile_007793,control,1,1
profile_007794,control,1,1
profile_007795,treatment,0,1
profile_007796,control,1,1
profile_007797,control,0,1
profile_007798,treatment,1,1
profile_007799,control,1,1
profile_007800,treatment,1,1
profile_007801,control,1,1
profile_007802,control,0,1
profile_007803,control,1,1
profile_007804,control,0,1
profile_007805,treatment,1,1
profile_007806,control,0,0
profile_007807,control,0,1
profile_007808,treatment,0,0
profile_007809,control,1,1
profile_007810,control,1,1
profile_007811,control,0,1
profile_007812,control,0,1
profile_007813,treatment,1,1
profile_007814,treatment,0,0
profile_007815,treatment,0,0
profile_007816,control,1,1
profile_007817,control,0,0
profile_007818,control,1,1
profile_007819,treatment,0,0
profile_007820,control,1,1
profile_007821,treatment,0,0
profile_007822,treatment,1,1
profile_007823,treatment,1,1
profile_007824,treatment,0,0
profile_007825,treatment,1,1
profile_007826,treatment,1,1
profile_007827,treatment,1,1
profile_007828,control,1,1
profile_007829,control,1,1
profile_007830,control,1,1
profile_007831,treatment,1,1
profile_007832,treatment,1,1
profile_007833,treatment,1,1
profile_007834,control,1,1
profile_007835,control,1,1
profile_007836,control,1,1
profile_007837,treatment,1,1
profile_007838,control,0,1
profile_007839,control,1,1
profile_007840,control,1,1
profile_007841,control,1,1
profile_007842,control,1,1
profile_007843,treatment,1,1
profile_007844,treatment,1,1
profile_007845,treatment,1,1
profile_007846,control,1,1
profile_007847,treatment,1,1
profile_007848,control,0,1
profile_007849,control,1,1
profile_007850,control,1,1
profile_007851,treatment,1,1
profile_007852,treatment,1,1
profile_007853,treatment,0,1
profile_007854,control,1,1
profile_007855,control,0,0
profile_007856,control,1,1
profile_007857,treatment,0,1
profile_007858,control,0,0
profile_007859,control,1,1
profile_007860,treatment,1,1
profile_007861,treatment,1,1
profile_007862,control,0,0
profile_007863,control,1,1
profile_007864,control,0,1
profile_007865,control,1,1
profile_007866,control,0,0
profile_007867,control,1,1
profile_007868,treatment,0,1
profile_007869,control,1,1
profile_007870,control,0,0
profile_007871,control,1,1
profile_007872,treatment,0,0
profile_007873,control,1,1
profile_007874,treatment,0,1
profile_007875,control,0,1
profile_007876,control,1,1
profile_007877,treatment,0,0
profile_007878,control,1,1
profile_007879,treatment,0,1
profile_007880,control,1,1
profile_007881,control,0,1
profile_007882,control,1,1
profile_007883,control,0,0
profile_007884,control,0,1
profile_007885,treatment,1,1
profile_007886,treatment,1,1
profile_007887,treatment,0,0
profile_007888,control,0,1
profile_007889,control,1,1
profile_007890,treatment,0,1
profile_007891,control,0,1
profile_007892,treatment,1,1
profile_007893,treatment,0,1
profile_007894,control,0,0
profile_007895,control,0,1
profile_007896,treatment,1,1
profile_007897,control,1,1
profile_007898,treatment,1,1
profile_007899,treatment,1,1
profile_007900,control,1,1
profile_007901,treatment,1,1
profile_007902,treatment,1,1
profile_007903,treatment,1,1
profile_007904,control,1,1
profile_007905,control,0,0
profile_007906,treatment,0,0
profile_007907,treatment,0,1
profile_007908,treatment,1,1
profile_007909,control,1,1
profile_007910,control,0,1
profile_007911,treatment,1,1
profile_007912,treatment,1,1
profile_007913,control,0,0
profile_007914,control,1,1
profile_007915,control,0,1
profile_007916,control,0,0
profile_007917,treatment,1,1
profile_007918,control,1,1
profile_007919,treatment,0,0
profile_007920,treatment,1,1
profile_007921,treatment,1,1
profile_007922,control,0,1
profile_007923,treatment,0,1
profile_007924,treatment,1,1
profile_007925,treatment,1,1
profile_007926,control,1,1
profile_007927,control,1,1
profile_007928,treatment,1,1
profile_007929,treatment,1,1
profile_007930,control,0,1
profile_007931,control,0,1
profile_007932,treatment,1,1
profile_007933,treatment,1,1
profile_007934,treatment,1,1
profile_007935,control,1,1
profile_007936,treatment,1,1
profile_007937,control,1,1
profile_007938,control,1,1
profile_007939,treatment,0,1
profile_007940,control,0,1
profile_007941,control,0,1
profile_007942,control,0,1
profile_007943,control,1,1
profile_007944,treatment,0,0
profile_007945,control,1,1
profile_007946,treatment,1,1
profile_007947,treatment,0,1
profile_007948,control,0,1
profile_007949,treatment,1,1
profile_007950,control,1,1
profile_007951,treatment,1,1
profile_007952,control,0,0
profile_007953,treatment,1,1
profile_007954,control,1,1
profile_007955,control,0,0
profile_007956,control,0,1
profile_007957,control,0,1
profile_007958,treatment,1,1
profile_007959,control,1,1
profile_007960,treatment,1,1
profile_007961,control,1,1
profile_007962,control,0,1
profile_007963,control,1,1
profile_007964,control,0,1
profile_007965,control,1,1
profile_007966,treatment,0,0
profile_007967,control,1,1
profile_007968,control,1,1
profile_007969,treatment,1,1
profile_007970,control,1,1
profile_007971,control,0,1
profile_007972,control,1,1
profile_007973,control,1,1
profile_007974,control,0,0
profile_007975,treatment,1,1
profile_007976,treatment,1,1
profile_007977,treatment,0,0
profile_007978,control,1,1
profile_007979,control,1,1
profile_007980,treatment,0,1
profile_007981,control,0,0
profile_007982,treatment,0,1
profile_007983,control,1,1
profile_007984,control,1,1
profile_007985,treatment,1,1
profile_007986,treatment,1,1
profile_007987,treatment,1,1
profile_007988,control,1,1
profile_007989,control,0,1
profile_007990,control,0,0
profile_007991,treatment,0,0
profile_007992,control,1,1
profile_007993,control,1,1
profile_007994,control,1,1
profile_007995,control,1,1
profile_007996,treatment,1,1
profile_007997,treatment,1,1
profile_007998,control,1,1
profile_007999,control,1,1
profile_008000,control,0,0
profile_008001,treatment,0,1
profile_008002,control,1,1
profile_008003,control,1,1
profile_008004,treatment,1,1
profile_008005,control,0,0
profile_008006,treatment,1,1
profile_008007,treatment,0,1
profile_008008,control,0,1
profile_008009,treatment,1,1
profile_008010,treatment,0,1
profile_008011,control,0,1
profile_008012,treatment,1,1
profile_008013,treatment,1,1
profile_008014,control,1,1
profile_008015,control,0,1
profile_008016,control,1,1
profile_008017,control,0,0
profile_008018,control,0,0
profile_008019,treatment,0,1
profile_008020,control,0,0
profile_008021,control,1,1
profile_008022,treatment,1,1
profile_008023,control,1,1
profile_008024,control,1,1
profile_008025,treatment,1,1
profile_008026,control,1,1
profile_008027,treatment,1,1
profile_008028,control,1,1
profile_008029,control,1,1
profile_008030,treatment,0,1
profile_008031,treatment,1,1
profile_008032,control,1,1
profile_008033,treatment,0,1
profile_008034,control,1,1
profile_008035,treatment,1,1
profile_008036,control,1,1
profile_008037,control,0,0
profile_008038,control,1,1
profile_008039,treatment,1,1
profile_008040,treatment,1,1
profile_008041,control,0,1
profile_008042,control,1,1
profile_008043,treatment,0,0
profile_008044,treatment,1,1
profile_008045,control,0,1
profile_008046,treatment,0,1
profile_008047,treatment,0,0
profile_008048,control,1,1
profile_008049,treatment,1,1
profile_008050,treatment,1,1
profile_008051,treatment,0,1
profile_008052,treatment,0,0
profile_008053,treatment,1,1
profile_008054,control,1,1
profile_008055,treatment,1,1
profile_008056,control,0,1
profile_008057,treatment,1,1
profile_008058,control,0,0
profile_008059,control,0,1
profile_008060,control,1,1
profile_008061,treatment,1,1
profile_008062,treatment,0,1
profile_008063,control,1,1
profile_008064,treatment,0,1
profile_008065,treatment,1,1
profile_008066,control,0,0
profile_008067,treatment,1,1
profile_008068,control,1,1
profile_008069,control,1,1
profile_008070,control,0,1
profile_008071,treatment,1,1
profile_008072,control,0,0
profile_008073,treatment,1,1
profile_008074,control,1,1
profile_008075,treatment,0,0
profile_008076,treatment,1,1
profile_008077,control,0,0
profile_008078,treatment,1,1
profile_008079,control,0,1
profile_008080,control,1,1
profile_008081,control,0,0
profile_008082,treatment,1,1
profile_008083,treatment,0,0
profile_008084,treatment,1,1
profile_008085,control,1,1
profile_008086,control,0,1
profile_008087,treatment,1,1
profile_008088,control,1,1
profile_008089,control,0,1
profile_008090,control,0,1
profile_008091,control,1,1
profile_008092,control,0,1
profile_008093,treatment,1,1
profile_008094,control,1,1
profile_008095,control,1,1
profile_008096,treatment,1,1
profile_008097,treatment,1,1
profile_008098,control,0,0
profile_008099,control,1,1
profile_008100,control,1,1
profile_008101,treatment,0,1
profile_008102,control,0,0
profile_008103,treatment,0,1
profile_008104,control,1,1
profile_008105,control,1,1
profile_008106,control,1,1
profile_008107,treatment,0,0
profile_008108,treatment,1,1
profile_008109,treatment,1,1
profile_008110,control,1,1
profile_008111,treatment,0,0
profile_008112,treatment,1,1
profile_008113,control,0,0
profile_008114,treatment,0,1
profile_008115,treatment,0,0
profile_008116,treatment,1,1
profile_008117,control,1,1
profile_008118,treatment,0,0
profile_008119,treatment,1,1
profile_008120,treatment,0,1
profile_008121,treatment,0,1
profile_008122,control,1,1
profile_008123,control,0,0
profile_008124,treatment,0,1
profile_008125,treatment,0,1
profile_008126,control,0,1
profile_008127,treatment,1,1
profile_008128,control,0,1
profile_008129,treatment,1,1
profile_008130,treatment,0,0
profile_008131,control,1,1
profile_008132,control,1,1
profile_008133,control,0,1
profile_008134,treatment,0,1
profile_008135,treatment,1,1
profile_008136,control,1,1
profile_008137,treatment,1,1
profile_008138,control,1,1
profile_008139,control,0,0
profile_008140,treatment,1,1
profile_008141,control,1,1
profile_008142,control,1,1
profile_008143,treatment,1,1
profile_008144,control,0,1
profile_008145,treatment,1,1
profile_008146,treatment,0,0
profile_008147,treatment,0,1
profile_008148,treatment,0,1
profile_008149,control,0,1
profile_008150,control,1,1
profile_008151,control,0,1
profile_008152,treatment,1,1
profile_008153,treatment,1,1
profile_008154,control,1,1
profile_008155,treatment,1,1
profile_008156,treatment,1,1
profile_008157,control,1,1
profile_008158,treatment,1,1
profile_008159,control,1,1
profile_008160,control,0,0
profile_008161,control,1,1
profile_008162,treatment,1,1
profile_008163,control,1,1
profile_008164,control,0,0
profile_008165,treatment,1,1
profile_008166,control,1,1
profile_008167,treatment,1,1
profile_008168,control,0,1
profile_008169,treatment,0,0
profile_008170,treatment,1,1
profile_008171,treatment,0,0
profile_008172,control,1,1
profile_008173,control,1,1
profile_008174,treatment,1,1
profile_008175,control,1,1
profile_008176,treatment,0,0
profile_008177,treatment,1,1
profile_008178,treatment,0,1
profile_008179,treatment,1,1
profile_008180,control,0,1
profile_008181,treatment,0,1
profile_008182,treatment,1,1
profile_008183,control,1,1
profile_008184,control,1,1
profile_008185,treatment,0,0
profile_008186,treatment,0,1
profile_008187,treatment,0,0
profile_008188,control,0,0
profile_008189,control,1,1
profile_008190,treatment,1,1
profile_008191,treatment,1,1
profile_008192,treatment,1,1
profile_008193,control,1,1
profile_008194,control,0,0
profile_008195,control,0,0
profile_008196,treatment,0,1
profile_008197,treatment,0,0
profile_008198,treatment,0,0
profile_008199,treatment,0,1
profile_008200,control,1,1
profile_008201,control,0,1
profile_008202,treatment,1,1
profile_008203,treatment,0,0
profile_008204,control,1,1
profile_008205,treatment,1,1
profile_008206,control,1,1
profile_008207,treatment,1,1
profile_008208,control,1,1
profile_008209,control,1,1
profile_008210,control,1,1
profile_008211,control,0,1
profile_008212,treatment,1,1
profile_008213,treatment,0,1
profile_008214,control,0,0
profile_008215,control,1,1
profile_008216,control,0,1
profile_008217,treatment,0,1
profile_008218,treatment,0,0
profile_008219,treatment,1,1
profile_008220,treatment,1,1
profile_008221,control,1,1
profile_008222,control,0,0
profile_008223,control,0,0
profile_008224,treatment,1,1
profile_008225,control,0,1
profile_008226,treatment,0,1
profile_008227,treatment,1,1
profile_008228,treatment,1,1
profile_008229,control,0,1
profile_008230,control,1,1
profile_008231,treatment,1,1
profile_008232,control,0,0
profile_008233,control,1,1
profile_008234,control,1,1
profile_008235,treatment,1,1
profile_008236,control,1,1
profile_008237,control,0,0
profile_008238,control,1,1
profile_008239,treatment,0,1
profile_008240,treatment,0,1
profile_008241,treatment,1,1
profile_008242,treatment,1,1
profile_008243,control,0,0
profile_008244,treatment,1,1
profile_008245,treatment,1,1
profile_008246,treatment,0,0
profile_008247,control,0,1
profile_008248,control,1,1
profile_008249,control,1,1
profile_008250,treatment,1,1
profile_008251,treatment,1,1
profile_008252,treatment,1,1
profile_008253,control,1,1
profile_008254,control,1,1
profile_008255,treatment,0,0
profile_008256,treatment,1,1
profile_008257,control,1,1
profile_008258,control,1,1
profile_008259,control,0,0
profile_008260,control,1,1
profile_008261,control,0,1
profile_008262,control,0,1
profile_008263,control,1,1
profile_008264,control,1,1
profile_008265,treatment,0,0
profile_008266,treatment,1,1
profile_008267,treatment,1,1
profile_008268,treatment,0,0
profile_008269,treatment,0,1
profile_008270,control,0,0
profile_008271,control,1,1
profile_008272,control,1,1
profile_008273,control,0,0
profile_008274,control,1,1
profile_008275,control,1,1
profile_008276,treatment,0,0
profile_008277,control,0,1
profile_008278,treatment,1,1
profile_008279,control,1,1
profile_008280,treatment,1,1
profile_008281,treatment,0,1
profile_008282,control,1,1
profile_008283,control,0,0
profile_008284,control,1,1
profile_008285,treatment,0,0
profile_008286,control,0,0
profile_008287,control,1,1
profile_008288,treatment,0,0
profile_008289,treatment,1,1
profile_008290,treatment,0,0
profile_008291,treatment,1,1
profile_008292,treatment,0,1
profile_008293,control,1,1
profile_008294,treatment,0,0
profile_008295,treatment,1,1
profile_008296,control,1,1
profile_008297,control,0,1
profile_008298,treatment,1,1
profile_008299,control,1,1
profile_008300,control,1,1
profile_008301,control,0,0
profile_008302,control,1,1
profile_008303,treatment,0,1
profile_008304,control,1,1
profile_008305,treatment,1,1
profile_008306,control,1,1
profile_008307,treatment,0,0
profile_008308,treatment,1,1
profile_008309,treatment,1,1
profile_008310,treatment,0,0
profile_008311,control,0,1
profile_008312,treatment,1,1
profile_008313,control,0,1
profile_008314,control,0,1
profile_008315,control,1,1
profile_008316,treatment,1,1
profile_008317,control,1,1
profile_008318,treatment,1,1
profile_008319,control,1,1
profile_008320,treatment,0,1
profile_008321,control,1,1
profile_008322,treatment,0,1
profile_008323,treatment,0,1
profile_008324,control,0,1
profile_008325,treatment,0,1
profile_008326,control,0,1
profile_008327,treatment,0,0
profile_008328,treatment,0,0
profile_008329,treatment,0,1
profile_008330,treatment,1,1
profile_008331,control,1,1
profile_008332,treatment,1,1
profile_008333,control,1,1
profile_008334,control,1,1
profile_008335,treatment,0,0
profile_008336,control,0,0
profile_008337,treatment,0,1
profile_008338,control,1,1
profile_008339,treatment,0,1
profile_008340,control,0,1
profile_008341,treatment,1,1
profile_008342,control,0,0
profile_008343,treatment,1,1
profile_008344,control,1,1
profile_008345,control,1,1
profile_008346,treatment,1,1
profile_008347,treatment,0,1
profile_008348,control,1,1
profile_008349,control,0,1
profile_008350,treatment,1,1
profile_008351,control,0,1
profile_008352,treatment,1,1
profile_008353,control,1,1
profile_008354,control,1,1
profile_008355,treatment,1,1
profile_008356,treatment,0,1
profile_008357,treatment,1,1
profile_008358,treatment,1,1
profile_008359,treatment,1,1
profile_008360,control,1,1
profile_008361,control,1,1
profile_008362,treatment,1,1
profile_008363,treatment,0,1
profile_008364,treatment,1,1
profile_008365,treatment,0,1
profile_008366,control,1,1
profile_008367,control,1,1
profile_008368,control,1,1
profile_008369,treatment,1,1
profile_008370,treatment,0,0
profile_008371,control,1,1
profile_008372,treatment,1,1
profile_008373,treatment,0,0
profile_008374,treatment,1,1
profile_008375,control,0,1
profile_008376,control,1,1
profile_008377,control,1,1
profile_008378,control,1,1
profile_008379,control,1,1
profile_008380,control,1,1
profile_008381,treatment,1,1
profile_008382,control,1,1
profile_008383,control,1,1
profile_008384,control,0,0
profile_008385,treatment,1,1
profile_008386,control,1,1
profile_008387,treatment,1,1
profile_008388,treatment,1,1
profile_008389,control,0,1
profile_008390,control,1,1
profile_008391,control,1,1
profile_008392,treatment,0,1
profile_008393,control,0,0
profile_008394,control,0,0
profile_008395,treatment,1,1
profile_008396,control,1,1
profile_008397,control,1,1
profile_008398,treatment,1,1
profile_008399,control,0,1
profile_008400,treatment,1,1
profile_008401,control,1,1
profile_008402,control,1,1
profile_008403,treatment,1,1
profile_008404,treatment,0,1
profile_008405,treatment,1,1
profile_008406,treatment,1,1
profile_008407,control,0,0
profile_008408,control,1,1
profile_008409,control,1,1
profile_008410,treatment,0,1
profile_008411,treatment,0,0
profile_008412,control,0,1
profile_008413,control,1,1
profile_008414,control,1,1
profile_008415,treatment,0,1
profile_008416,treatment,0,1
profile_008417,treatment,0,0
profile_008418,control,1,1
profile_008419,treatment,1,1
profile_008420,treatment,1,1
profile_008421,treatment,0,1
profile_008422,control,0,0
profile_008423,control,1,1
profile_008424,treatment,1,1
profile_008425,treatment,0,1
profile_008426,treatment,0,0
profile_008427,control,0,1
profile_008428,treatment,0,0
profile_008429,control,1,1
profile_008430,treatment,1,1
profile_008431,treatment,1,1
profile_008432,treatment,0,1
profile_008433,control,1,1
profile_008434,treatment,0,0
profile_008435,treatment,0,0
profile_008436,treatment,1,1
profile_008437,treatment,1,1
profile_008438,treatment,1,1
profile_008439,control,1,1
profile_008440,control,1,1
profile_008441,control,0,1
profile_008442,treatment,1,1
profile_008443,control,1,1
profile_008444,treatment,1,1
profile_008445,control,1,1
profile_008446,control,1,1
profile_008447,control,1,1
profile_008448,treatment,1,1
profile_008449,control,0,1
profile_008450,control,1,1
profile_008451,control,0,1
profile_008452,treatment,0,1
profile_008453,control,0,0
profile_008454,treatment,0,0
profile_008455,control,1,1
profile_008456,treatment,1,1
profile_008457,treatment,1,1
profile_008458,control,0,0
profile_008459,control,1,1
profile_008460,control,0,0
profile_008461,control,0,0
profile_008462,control,1,1
profile_008463,control,1,1
profile_008464,control,1,1
profile_008465,treatment,0,0
profile_008466,control,1,1
profile_008467,control,1,1
profile_008468,control,0,1
profile_008469,control,0,0
profile_008470,treatment,1,1
profile_008471,control,0,1
profile_008472,treatment,1,1
profile_008473,control,1,1
profile_008474,treatment,0,1
profile_008475,treatment,0,0
profile_008476,control,1,1
profile_008477,control,0,1
profile_008478,treatment,0,1
profile_008479,control,1,1
profile_008480,control,1,1
profile_008481,treatment,0,0
profile_008482,control,0,0
profile_008483,control,0,1
profile_008484,treatment,1,1
profile_008485,control,0,1
profile_008486,treatment,0,1
profile_008487,treatment,1,1
profile_008488,treatment,0,1
profile_008489,treatment,0,0
profile_008490,control,1,1
profile_008491,control,1,1
profile_008492,control,0,1
profile_008493,control,1,1
profile_008494,treatment,0,1
profile_008495,treatment,0,0
profile_008496,control,1,1
profile_008497,treatment,0,0
profile_008498,control,0,1
profile_008499,control,1,1
profile_008500,control,0,0
profile_008501,treatment,1,1
profile_008502,control,1,1
profile_008503,control,1,1
profile_008504,treatment,0,1
profile_008505,control,1,1
profile_008506,control,1,1
profile_008507,control,0,1
profile_008508,control,1,1
profile_008509,control,0,1
profile_008510,treatment,1,1
profile_008511,control,1,1
profile_008512,treatment,1,1
profile_008513,control,1,1
profile_008514,treatment,0,0
profile_008515,treatment,1,1
profile_008516,control,0,1
profile_008517,treatment,0,0
profile_008518,treatment,1,1
profile_008519,control,1,1
profile_008520,treatment,1,1
profile_008521,control,0,0
profile_008522,control,1,1
profile_008523,treatment,1,1
profile_008524,control,1,1
profile_008525,control,1,1
profile_008526,treatment,1,1
profile_008527,treatment,1,1
profile_008528,control,0,1
profile_008529,treatment,1,1
profile_008530,treatment,1,1
profile_008531,control,1,1
profile_008532,control,1,1
profile_008533,treatment,1,1
profile_008534,control,1,1
profile_008535,treatment,0,1
profile_008536,treatment,0,1
profile_008537,treatment,1,1
profile_008538,treatment,0,0
profile_008539,control,1,1
profile_008540,control,0,0
profile_008541,treatment,1,1
profile_008542,treatment,1,1
profile_008543,treatment,0,0
profile_008544,treatment,1,1
profile_008545,control,0,0
profile_008546,treatment,0,1
profile_008547,treatment,1,1
profile_008548,control,0,1
profile_008549,treatment,0,0
profile_008550,control,0,1
profile_008551,control,0,0
profile_008552,treatment,0,0
profile_008553,treatment,1,1
profile_008554,treatment,1,1
profile_008555,control,1,1
profile_008556,treatment,1,1
profile_008557,control,0,0
profile_008558,treatment,0,1
profile_008559,control,1,1
profile_008560,control,1,1
profile_008561,treatment,1,1
profile_008562,control,1,1
profile_008563,control,0,1
profile_008564,treatment,1,1
profile_008565,control,1,1
profile_008566,control,1,1
profile_008567,control,0,0
profile_008568,control,1,1
profile_008569,control,0,1
profile_008570,control,0,1
profile_008571,control,1,1
profile_008572,control,1,1
profile_008573,control,0,1
profile_008574,control,1,1
profile_008575,treatment,0,1
profile_008576,control,0,1
profile_008577,control,1,1
profile_008578,control,0,1
profile_008579,control,1,1
profile_008580,treatment,1,1
profile_008581,treatment,0,1
profile_008582,control,0,0
profile_008583,control,1,1
profile_008584,treatment,1,1
profile_008585,control,1,1
profile_008586,treatment,0,0
profile_008587,control,0,0
profile_008588,treatment,1,1
profile_008589,control,1,1
profile_008590,treatment,0,1
profile_008591,treatment,1,1
profile_008592,control,0,1
profile_008593,control,1,1
profile_008594,treatment,1,1
profile_008595,control,1,1
profile_008596,treatment,1,1
profile_008597,control,1,1
profile_008598,control,0,0
profile_008599,treatment,0,1
profile_008600,control,1,1
profile_008601,treatment,1,1
profile_008602,control,1,1
profile_008603,treatment,0,0
profile_008604,control,0,1
profile_008605,treatment,0,0
profile_008606,treatment,0,1
profile_008607,control,1,1
profile_008608,treatment,1,1
profile_008609,control,0,1
profile_008610,treatment,0,0
profile_008611,treatment,1,1
profile_008612,control,0,1
profile_008613,treatment,1,1
profile_008614,control,0,1
profile_008615,control,1,1
profile_008616,control,1,1
profile_008617,control,0,0
profile_008618,control,1,1
profile_008619,treatment,0,1
profile_008620,treatment,1,1
profile_008621,treatment,0,1
profile_008622,control,1,1
profile_008623,treatment,0,1
profile_008624,control,1,1
profile_008625,treatment,0,0
profile_008626,treatment,1,1
profile_008627,treatment,0,0
profile_008628,treatment,1,1
profile_008629,control,1,1
profile_008630,treatment,0,1
profile_008631,treatment,1,1
profile_008632,control,1,1
profile_008633,control,1,1
profile_008634,treatment,1,1
profile_008635,treatment,1,1
profile_008636,treatment,1,1
profile_008637,control,0,0
profile_008638,control,0,0
profile_008639,control,1,1
profile_008640,treatment,0,0
profile_008641,control,0,1
profile_008642,treatment,0,0
profile_008643,control,0,0
profile_008644,control,0,1
profile_008645,treatment,0,0
profile_008646,control,1,1
profile_008647,treatment,1,1
profile_008648,treatment,1,1
profile_008649,control,0,1
profile_008650,control,1,1
profile_008651,treatment,1,1
profile_008652,control,1,1
profile_008653,control,0,1
profile_008654,treatment,1,1
profile_008655,treatment,0,1
profile_008656,control,1,1
profile_008657,treatment,0,1
profile_008658,treatment,1,1
profile_008659,control,1,1
profile_008660,treatment,0,1
profile_008661,treatment,0,1
profile_008662,control,1,1
profile_008663,control,0,0
profile_008664,treatment,0,0
profile_008665,control,1,1
profile_008666,treatment,1,1
profile_008667,treatment,0,0
profile_008668,control,0,0
profile_008669,treatment,1,1
profile_008670,control,1,1
profile_008671,control,1,1
profile_008672,treatment,1,1
profile_008673,treatment,1,1
profile_008674,control,1,1
profile_008675,treatment,0,0
profile_008676,control,0,0
profile_008677,control,1,1
profile_008678,treatment,1,1
profile_008679,control,0,0
profile_008680,control,1,1
profile_008681,treatment,1,1
profile_008682,treatment,1,1
profile_008683,treatment,0,0
profile_008684,control,1,1
profile_008685,control,0,0
profile_008686,control,1,1
profile_008687,control,0,1
profile_008688,control,1,1
profile_008689,control,1,1
profile_008690,treatment,0,0
profile_008691,control,1,1
profile_008692,control,1,1
profile_008693,control,1,1
profile_008694,treatment,1,1
profile_008695,treatment,0,1
profile_008696,treatment,0,0
profile_008697,treatment,1,1
profile_008698,treatment,1,1
profile_008699,control,1,1
profile_008700,control,1,1
profile_008701,control,1,1
profile_008702,treatment,1,1
profile_008703,treatment,1,1
profile_008704,treatment,1,1
profile_008705,treatment,1,1
profile_008706,control,1,1
profile_008707,control,1,1
profile_008708,treatment,1,1
profile_008709,control,0,0
profile_008710,control,1,1
profile_008711,treatment,1,1
profile_008712,control,1,1
profile_008713,treatment,0,0
profile_008714,treatment,0,0
profile_008715,control,0,1
profile_008716,treatment,0,1
profile_008717,control,0,1
profile_008718,control,1,1
profile_008719,control,1,1
profile_008720,control,0,1
profile_008721,control,1,1
profile_008722,control,0,0
profile_008723,treatment,1,1
profile_008724,treatment,1,1
profile_008725,control,1,1
profile_008726,treatment,0,1
profile_008727,control,0,1
profile_008728,treatment,1,1
profile_008729,control,0,0
profile_008730,control,0,1
profile_008731,control,1,1
profile_008732,control,1,1
profile_008733,treatment,1,1
profile_008734,control,0,0
profile_008735,control,0,1
profile_008736,treatment,0,1
profile_008737,treatment,0,0
profile_008738,treatment,0,1
profile_008739,control,0,1
profile_008740,treatment,1,1
profile_008741,control,0,1
profile_008742,treatment,1,1
profile_008743,treatment,0,0
profile_008744,treatment,1,1
profile_008745,treatment,1,1
profile_008746,control,1,1
profile_008747,control,1,1
profile_008748,treatment,0,1
profile_008749,control,1,1
profile_008750,control,1,1
profile_008751,treatment,0,1
profile_008752,control,0,0
profile_008753,control,0,0
profile_008754,treatment,1,1
profile_008755,control,1,1
profile_008756,control,0,1
profile_008757,control,0,0
profile_008758,treatment,0,1
profile_008759,control,1,1
profile_008760,treatment,0,1
profile_008761,treatment,0,0
profile_008762,control,1,1
profile_008763,control,1,1
profile_008764,control,0,1
profile_008765,treatment,0,1
profile_008766,control,1,1
profile_008767,treatment,1,1
profile_008768,treatment,1,1
profile_008769,control,0,1
profile_008770,treatment,0,1
profile_008771,treatment,1,1
profile_008772,treatment,1,1
profile_008773,control,0,0
profile_008774,treatment,1,1
profile_008775,treatment,1,1
profile_008776,treatment,1,1
profile_008777,control,0,0
profile_008778,control,0,0
profile_008779,control,0,0
profile_008780,control,1,1
profile_008781,treatment,1,1
profile_008782,treatment,1,1
profile_008783,control,1,1
profile_008784,control,1,1
profile_008785,control,0,1
profile_008786,treatment,1,1
profile_008787,treatment,0,0
profile_008788,control,1,1
profile_008789,treatment,1,1
profile_008790,control,1,1
profile_008791,treatment,0,0
profile_008792,control,1,1
profile_008793,control,0,0
profile_008794,treatment,0,0
profile_008795,control,1,1
profile_008796,control,1,1
profile_008797,control,0,0
profile_008798,control,0,0
profile_008799,control,1,1
profile_008800,treatment,1,1
profile_008801,control,1,1
profile_008802,control,1,1
profile_008803,treatment,1,1
profile_008804,control,0,0
profile_008805,treatment,1,1
profile_008806,control,1,1
profile_008807,control,0,1
profile_008808,control,1,1
profile_008809,control,1,1
profile_008810,treatment,1,1
profile_008811,treatment,1,1
profile_008812,control,1,1
profile_008813,control,1,1
profile_008814,treatment,1,1
profile_008815,control,1,1
profile_008816,control,1,1
profile_008817,treatment,1,1
profile_008818,treatment,1,1
profile_008819,treatment,0,0
profile_008820,treatment,1,1
profile_008821,control,1,1
profile_008822,control,0,1
profile_008823,control,1,1
profile_008824,control,1,1
profile_008825,treatment,1,1
profile_008826,control,1,1
profile_008827,control,0,0
profile_008828,treatment,1,1
profile_008829,control,0,1
profile_008830,treatment,0,1
profile_008831,treatment,1,1
profile_008832,treatment,0,0
profile_008833,treatment,1,1
profile_008834,control,1,1
profile_008835,treatment,1,1
profile_008836,control,1,1
profile_008837,control,1,1
profile_008838,treatment,1,1
profile_008839,control,1,1
profile_008840,treatment,1,1
profile_008841,treatment,1,1
