profile_id,variant,timely_success,eventual_success
profile_007514,treatment,0,1
profile_007515,treatment,1,1
profile_007516,control,1,1
profile_007517,control,0,0
profile_007518,control,1,1
profile_007519,treatment,1,1
profile_007520,treatment,1,1
profile_007521,control,1,1
profile_007522,control,1,1
profile_007523,treatment,0,0
profile_007524,control,1,1
profile_007525,treatment,1,1
profile_007526,treatment,0,1
profile_007527,control,1,1
profile_007528,control,0,1
profile_007529,control,0,0
profile_007530,control,0,1
profile_007531,control,1,1
profile_007532,treatment,1,1
profile_007533,treatment,1,1
profile_007534,treatment,0,0
profile_007535,treatment,1,1
profile_007536,control,1,1
profile_007537,control,0,1
profile_007538,treatment,0,0
profile_007539,treatment,1,1
profile_007540,treatment,0,0
profile_007541,control,0,0
profile_007542,treatment,1,1
profile_007543,control,1,1
profile_007544,treatment,1,1
profile_007545,control,0,1
profile_007546,treatment,1,1
profile_007547,treatment,1,1
profile_007548,control,1,1
profile_007549,treatment,0,0
profile_007550,treatment,0,1
profile_007551,treatment,1,1
profile_007552,treatment,1,1
profile_007553,control,0,0
profile_007554,treatment,1,1
profile_007555,control,1,1
profile_007556,control,0,1
profile_007557,control,1,1
profile_007558,control,1,1
profile_007559,control,1,1
profile_007560,treatment,0,0
profile_007561,treatment,1,1
profile_007562,treatment,0,0
profile_007563,control,1,1
profile_007564,treatment,1,1
profile_007565,control,0,0
profile_007566,control,0,1
profile_007567,treatment,1,1
profile_007568,control,1,1
profile_007569,control,1,1
profile_007570,control,1,1
profile_007571,control,0,0
profile_007572,treatment,0,0
profile_007573,treatment,0,0
profile_007574,treatment,0,1
profile_007575,treatment,1,1
profile_007576,control,1,1
profile_007577,control,1,1
profile_007578,control,1,1
profile_007579,control,0,0
profile_007580,treatment,0,0
profile_007581,treatment,0,0
profile_007582,treatment,1,1
profile_007583,treatment,1,1
profile_007584,treatment,0,0
profile_007585,treatment,1,1
profile_007586,treatment,0,1
profile_007587,control,0,1
profile_007588,treatment,0,0
profile_007589,treatment,1,1
profile_007590,treatment,0,0
profile_007591,control,1,1
profile_007592,treatment,0,0
profile_007593,control,1,1
profile_007594,control,1,1
profile_007595,treatment,0,0
profile_007596,treatment,0,0
profile_007597,control,0,0
profile_007598,control,1,1
profile_007599,treatment,1,1
profile_007600,treatment,1,1
profile_007601,treatment,0,0
profile_007602,control,1,1
profile_007603,treatment,0,1
profile_007604,treatment,1,1
profile_007605,treatment,1,1
profile_007606,control,0,1
profile_007607,control,1,1
profile_007608,control,1,1
profile_007609,control,0,0
profile_007610,treatment,1,1
profile_007611,control,0,1
profile_007612,control,0,1
profile_007613,treatment,1,1
profile_007614,treatment,1,1
profile_007615,treatment,0,0
profile_007616,control,0,1
profile_007617,control,1,1
profile_007618,treatment,1,1
profile_007619,treatment,1,1
profile_007620,control,1,1
profile_007621,treatment,1,1
profile_007622,treatment,0,0
profile_007623,control,1,1
profile_007624,treatment,0,0
profile_007625,control,0,1
profile_007626,treatment,0,0
profile_007627,treatment,0,1
profile_007628,control,1,1
profile_007629,control,0,0
profile_007630,control,0,0
profile_007631,treatment,1,1
profile_007632,control,1,1
profile_007633,control,1,1
profile_007634,treatment,1,1
profile_007635,control,1,1
profile_007636,control,0,1
profile_007637,control,1,1
profile_007638,treatment,0,0
profile_007639,treatment,1,1
profile_007640,treatment,1,1
profile_007641,treatment,0,0
profile_007642,control,0,1
profile_007643,treatment,1,1
profile_007644,control,1,1
profile_007645,control,0,0
profile_007646,treatment,1,1
profile_007647,treatment,1,1
profile_007648,control,0,1
profile_007649,control,0,1
profile_007650,control,1,1
profile_007651,control,1,1
profile_007652,control,1,1
profile_007653,treatment,0,0
profile_007654,treatment,0,0
profile_007655,control,1,1
profile_007656,treatment,1,1
profile_007657,treatment,1,1
profile_007658,treatment,1,1
profile_007659,treatment,1,1
profile_007660,treatment,1,1
profile_007661,treatment,1,1
profile_007662,treatment,1,1
profile_007663,control,1,1
profile_007664,control,1,1
profile_007665,treatment,1,1
profile_007666,control,1,1
profile_007667,control,1,1
profile_007668,control,0,0
profile_007669,treatment,1,1
profile_007670,control,0,0
profile_007671,control,0,1
profile_007672,control,1,1
profile_007673,control,0,0
profile_007674,treatment,1,1
profile_007675,treatment,1,1
profile_007676,control,1,1
profile_007677,treatment,1,1
profile_007678,treatment,0,0
profile_007679,control,0,0
profile_007680,treatment,0,0
profile_007681,treatment,0,0
profile_007682,treatment,0,0
profile_007683,treatment,1,1
profile_007684,control,0,0
profile_007685,control,1,1
profile_007686,control,0,0
profile_007687,treatment,1,1
profile_007688,treatment,0,0
profile_007689,control,1,1
profile_007690,control,0,0
profile_007691,treatment,0,0
profile_007692,treatment,1,1
profile_007693,control,0,1
profile_007694,control,1,1
profile_007695,control,0,1
profile_007696,control,1,1
profile_007697,treatment,1,1
profile_007698,control,0,1
profile_007699,treatment,0,1
profile_007700,treatment,0,1
profile_007701,control,0,1
profile_007702,control,0,0
profile_007703,control,1,1
profile_007704,control,1,1
profile_007705,treatment,1,1
profile_007706,control,1,1
profile_007707,control,0,0
profile_007708,treatment,1,1
profile_007709,treatment,1,1
profile_007710,control,0,1
profile_007711,control,1,1
profile_007712,control,1,1
profile_007713,control,0,0
profile_007714,treatment,0,0
profile_007715,treatment,1,1
profile_007716,control,1,1
profile_007717,treatment,1,1
profile_007718,treatment,1,1
profile_007719,control,0,0
profile_007720,treatment,1,1
profile_007721,treatment,0,0
profile_007722,control,1,1
profile_007723,treatment,0,0
profile_007724,treatment,0,1
profile_007725,control,1,1
profile_007726,control,0,0
profile_007727,control,1,1
profile_007728,control,1,1
profile_007729,treatment,0,1
profile_007730,treatment,0,1
profile_007731,treatment,0,0
profile_007732,control,0,0
profile_007733,control,1,1
profile_007734,control,1,1
profile_007735,control,1,1
profile_007736,treatment,1,1
profile_007737,treatment,1,1
profile_007738,treatment,0,1
profile_007739,control,1,1
profile_007740,control,1,1
profile_007741,treatment,0,0
profile_007742,control,1,1
profile_007743,treatment,1,1
profile_007744,treatment,1,1
profile_007745,treatment,1,1
profile_007746,treatment,1,1
profile_007747,control,0,1
profile_007748,treatment,1,1
profile_007749,control,0,1
profile_007750,treatment,0,0
profile_007751,control,0,1
profile_007752,treatment,1,1
profile_007753,treatment,1,1
profile_007754,control,0,0
profile_007755,treatment,1,1
profile_007756,control,0,0
profile_007757,control,0,1
profile_007758,control,1,1
profile_007759,control,0,0
profile_007760,control,0,0
profile_007761,control,0,0
profile_007762,treatment,1,1
profile_007763,treatment,0,0
profile_007764,treatment,1,1
profile_007765,control,1,1
profile_007766,control,1,1
profile_007767,treatment,0,0
profile_007768,treatment,1,1
profile_007769,treatment,0,0
profile_007770,treatment,1,1
profile_007771,control,0,1
profile_007772,control,0,0
profile_007773,treatment,1,1
profile_007774,control,1,1
profile_007775,control,1,1
profile_007776,control,0,1
profile_007777,control,1,1
profile_007778,treatment,0,0
profile_007779,control,0,0
profile_007780,control,1,1
profile_007781,treatment,0,0
profile_007782,treatment,0,0
profile_007783,treatment,0,1
profile_007784,control,0,1
profile_007785,control,0,0
profile_007786,treatment,1,1
profile_007787,control,1,1
profile_007788,treatment,0,0
profile_007789,control,1,1
profile_007790,control,1,1
profile_007791,treatment,1,1
profile_007792,treatment,1,1
profile_007793,control,0,1
profile_007794,control,0,1
profile_007795,treatment,1,1
profile_007796,treatment,1,1
profile_007797,control,1,1
profile_007798,control,0,1
profile_007799,control,1,1
profile_007800,treatment,1,1
profile_007801,treatment,1,1
profile_007802,treatment,1,1
profile_007803,control,1,1
profile_007804,treatment,0,1
profile_007805,control,1,1
profile_007806,control,1,1
profile_007807,treatment,0,1
profile_007808,control,0,1
profile_007809,control,0,1
profile_007810,control,0,1
profile_007811,control,1,1
profile_007812,treatment,1,1
profile_007813,treatment,1,1
profile_007814,control,0,0
profile_007815,control,1,1
profile_007816,treatment,0,0
profile_007817,treatment,1,1
profile_007818,control,0,1
profile_007819,control,1,1
profile_007820,treatment,1,1
profile_007821,treatment,0,0
profile_007822,control,1,1
profile_007823,treatment,0,0
profile_007824,treatment,1,1
profile_007825,control,1,1
profile_007826,treatment,0,0
profile_007827,treatment,0,0
profile_007828,treatment,1,1
profile_007829,treatment,1,1
profile_007830,control,1,1
profile_007831,control,0,1
profile_007832,control,0,0
profile_007833,control,0,0
profile_007834,treatment,1,1
profile_007835,control,0,0
profile_007836,treatment,0,0
profile_007837,control,1,1
profile_007838,treatment,1,1
profile_007839,treatment,0,0
profile_007840,treatment,0,0
profile_007841,control,1,1
profile_007842,treatment,1,1
profile_007843,control,1,1
profile_007844,control,1,1
profile_007845,treatment,1,1
profile_007846,control,1,1
profile_007847,treatment,1,1
profile_007848,treatment,0,0
profile_007849,control,0,0
profile_007850,control,0,0
profile_007851,treatment,1,1
profile_007852,control,1,1
profile_007853,treatment,0,1
profile_007854,control,1,1
profile_007855,control,1,1
profile_007856,control,1,1
profile_007857,control,1,1
profile_007858,control,0,0
profile_007859,treatment,0,0
profile_007860,control,0,0
profile_007861,control,0,0
profile_007862,control,1,1
profile_007863,treatment,1,1
profile_007864,control,0,0
profile_007865,treatment,0,0
profile_007866,treatment,0,1
profile_007867,treatment,0,0
profile_007868,control,0,1
profile_007869,treatment,1,1
profile_007870,treatment,1,1
profile_007871,treatment,1,1
profile_007872,treatment,1,1
profile_007873,control,1,1
profile_007874,treatment,1,1
profile_007875,treatment,1,1
profile_007876,control,1,1
profile_007877,treatment,0,1
profile_007878,treatment,1,1
profile_007879,control,1,1
profile_007880,treatment,1,1
profile_007881,control,1,1
profile_007882,control,1,1
profile_007883,control,1,1
profile_007884,treatment,1,1
profile_007885,treatment,1,1
profile_007886,control,1,1
profile_007887,control,0,0
profile_007888,treatment,0,1
profile_007889,control,1,1
profile_007890,control,0,0
profile_007891,control,0,0
profile_007892,treatment,1,1
profile_007893,control,0,0
profile_007894,treatment,1,1
profile_007895,treatment,0,1
profile_007896,treatment,1,1
profile_007897,treatment,0,1
profile_007898,control,1,1
profile_007899,control,0,0
profile_007900,treatment,1,1
profile_007901,treatment,0,1
profile_007902,control,0,0
profile_007903,control,1,1
profile_007904,control,1,1
profile_007905,control,1,1
profile_007906,control,1,1
profile_007907,control,0,0
profile_007908,control,1,1
profile_007909,control,1,1
profile_007910,treatment,1,1
profile_007911,treatment,0,1
profile_007912,treatment,1,1
profile_007913,treatment,1,1
profile_007914,control,0,1
profile_007915,treatment,0,1
profile_007916,control,0,0
profile_007917,control,1,1
profile_007918,treatment,0,0
profile_007919,treatment,0,0
profile_007920,control,0,1
profile_007921,control,0,0
profile_007922,control,1,1
profile_007923,control,1,1
profile_007924,control,0,0
profile_007925,control,1,1
profile_007926,control,1,1
profile_007927,control,1,1
profile_007928,control,0,1
profile_007929,control,1,1
profile_007930,control,1,1
profile_007931,control,1,1
profile_007932,control,1,1
profile_007933,treatment,0,0
profile_007934,control,1,1
profile_007935,treatment,0,0
profile_007936,control,1,1
profile_007937,treatment,1,1
profile_007938,treatment,1,1
profile_007939,treatment,1,1
profile_007940,control,1,1
profile_007941,treatment,0,0
profile_007942,treatment,1,1
profile_007943,treatment,1,1
profile_007944,control,0,1
profile_007945,treatment,1,1
profile_007946,treatment,1,1
profile_007947,treatment,1,1
profile_007948,treatment,1,1
profile_007949,treatment,1,1
profile_007950,treatment,1,1
profile_007951,control,1,1
profile_007952,control,1,1
profile_007953,treatment,1,1
profile_007954,treatment,1,1
profile_007955,treatment,1,1
profile_007956,treatment,0,0
profile_007957,treatment,1,1
profile_007958,control,1,1
profile_007959,treatment,0,0
profile_007960,treatment,1,1
profile_007961,treatment,1,1
profile_007962,control,0,0
profile_007963,treatment,0,0
profile_007964,control,1,1
profile_007965,control,1,1
profile_007966,treatment,0,1
profile_007967,treatment,1,1
profile_007968,treatment,0,1
profile_007969,control,0,1
profile_007970,control,0,0
profile_007971,control,1,1
profile_007972,control,0,0
profile_007973,control,0,1
profile_007974,control,0,0
profile_007975,control,1,1
profile_007976,treatment,0,0
profile_007977,control,1,1
profile_007978,treatment,0,1
profile_007979,control,1,1
profile_007980,control,1,1
profile_007981,control,1,1
profile_007982,control,1,1
profile_007983,control,0,0
profile_007984,control,0,1
profile_007985,control,0,1
profile_007986,control,1,1
profile_007987,control,0,0
profile_007988,treatment,0,0
profile_007989,treatment,1,1
profile_007990,control,0,0
profile_007991,control,1,1
profile_007992,treatment,1,1
profile_007993,control,1,1
profile_007994,treatment,0,0
profile_007995,treatment,1,1
profile_007996,treatment,1,1
profile_007997,treatment,1,1
profile_007998,treatment,1,1
profile_007999,control,1,1
profile_008000,control,1,1
profile_008001,treatment,1,1
profile_008002,control,1,1
profile_008003,treatment,0,1
profile_008004,control,1,1
profile_008005,control,1,1
profile_008006,control,1,1
profile_008007,treatment,0,0
profile_008008,treatment,1,1
profile_008009,treatment,1,1
profile_008010,treatment,0,0
profile_008011,treatment,1,1
profile_008012,control,1,1
profile_008013,control,1,1
profile_008014,treatment,1,1
profile_008015,treatment,1,1
profile_008016,control,1,1
profile_008017,treatment,1,1
profile_008018,control,0,0
profile_008019,control,1,1
profile_008020,treatment,1,1
profile_008021,control,0,1
profile_008022,control,1,1
profile_008023,treatment,0,0
profile_008024,control,1,1
profile_008025,control,1,1
profile_008026,control,0,0
profile_008027,control,0,0
profile_008028,treatment,1,1
profile_008029,control,0,1
profile_008030,control,1,1
profile_008031,control,1,1
profile_008032,treatment,1,1
profile_008033,treatment,1,1
profile_008034,treatment,0,0
profile_008035,treatment,0,1
profile_008036,treatment,0,1
profile_008037,control,1,1
profile_008038,treatment,1,1
profile_008039,control,1,1
profile_008040,control,1,1
profile_008041,treatment,1,1
profile_008042,control,1,1
profile_008043,treatment,0,1
profile_008044,control,0,1
profile_008045,treatment,1,1
profile_008046,treatment,0,0
profile_008047,treatment,0,0
profile_008048,control,1,1
profile_008049,control,0,0
profile_008050,control,1,1
profile_008051,control,0,0
profile_008052,treatment,1,1
profile_008053,control,1,1
profile_008054,treatment,0,0
profile_008055,control,1,1
profile_008056,treatment,0,0
profile_008057,control,0,0
profile_008058,treatment,1,1
profile_008059,control,1,1
profile_008060,control,1,1
profile_008061,control,1,1
profile_008062,control,1,1
profile_008063,control,0,0
profile_008064,treatment,0,0
profile_008065,treatment,0,0
profile_008066,control,0,0
profile_008067,treatment,0,0
profile_008068,control,0,1
profile_008069,treatment,1,1
profile_008070,treatment,1,1
profile_008071,control,0,0
profile_008072,control,0,0
profile_008073,treatment,1,1
profile_008074,treatment,1,1
profile_008075,treatment,1,1
profile_008076,control,0,0
profile_008077,control,1,1
profile_008078,treatment,0,0
profile_008079,treatment,1,1
profile_008080,treatment,1,1
profile_008081,treatment,1,1
profile_008082,treatment,1,1
profile_008083,control,1,1
profile_008084,control,0,1
profile_008085,control,1,1
profile_008086,treatment,1,1
profile_008087,treatment,1,1
profile_008088,control,1,1
profile_008089,treatment,1,1
profile_008090,treatment,1,1
profile_008091,control,1,1
profile_008092,treatment,0,0
profile_008093,treatment,1,1
profile_008094,control,0,0
profile_008095,control,1,1
profile_008096,control,1,1
profile_008097,treatment,1,1
profile_008098,control,0,0
profile_008099,treatment,1,1
profile_008100,control,0,1
profile_008101,control,1,1
profile_008102,treatment,1,1
profile_008103,control,1,1
profile_008104,treatment,0,0
profile_008105,treatment,0,1
profile_008106,control,1,1
profile_008107,treatment,1,1
profile_008108,treatment,0,0
profile_008109,control,0,1
profile_008110,control,1,1
profile_008111,treatment,1,1
profile_008112,treatment,1,1
profile_008113,control,0,1
profile_008114,control,0,0
profile_008115,control,1,1
profile_008116,control,0,0
profile_008117,control,0,0
profile_008118,treatment,1,1
profile_008119,control,1,1
profile_008120,treatment,1,1
profile_008121,treatment,1,1
profile_008122,control,0,1
profile_008123,control,1,1
profile_008124,treatment,1,1
profile_008125,treatment,1,1
profile_008126,control,1,1
profile_008127,control,1,1
profile_008128,control,0,0
profile_008129,treatment,1,1
profile_008130,control,1,1
profile_008131,control,1,1
profile_008132,treatment,1,1
profile_008133,control,0,1
profile_008134,control,1,1
profile_008135,control,0,0
profile_008136,treatment,1,1
profile_008137,control,1,1
profile_008138,treatment,0,0
profile_008139,control,1,1
profile_008140,control,1,1
profile_008141,control,1,1
profile_008142,treatment,1,1
profile_008143,control,1,1
profile_008144,control,1,1
profile_008145,control,0,0
profile_008146,treatment,0,0
profile_008147,control,0,1
profile_008148,control,0,0
profile_008149,treatment,1,1
profile_008150,control,0,1
profile_008151,control,0,1
profile_008152,treatment,1,1
profile_008153,control,0,1
profile_008154,control,1,1
profile_008155,treatment,1,1
profile_008156,treatment,1,1
profile_008157,control,1,1
profile_008158,control,0,0
profile_008159,control,1,1
profile_008160,treatment,0,0
profile_008161,control,1,1
profile_008162,treatment,0,1
profile_008163,treatment,1,1
profile_008164,control,0,1
profile_008165,control,1,1
profile_008166,control,1,1
profile_008167,control,0,1
profile_008168,control,0,1
profile_008169,treatment,0,0
profile_008170,control,1,1
profile_008171,control,1,1
profile_008172,control,1,1
profile_008173,control,0,1
profile_008174,control,1,1
profile_008175,control,0,1
profile_008176,treatment,1,1
profile_008177,treatment,1,1
profile_008178,treatment,1,1
profile_008179,control,0,0
profile_008180,control,1,1
profile_008181,control,0,1
profile_008182,control,1,1
profile_008183,control,1,1
profile_008184,treatment,0,1
profile_008185,control,1,1
profile_008186,control,1,1
profile_008187,control,1,1
profile_008188,control,0,1
profile_008189,treatment,1,1
profile_008190,control,1,1
profile_008191,treatment,1,1
profile_008192,treatment,1,1
profile_008193,treatment,1,1
profile_008194,control,0,0
profile_008195,control,1,1
profile_008196,control,1,1
profile_008197,treatment,1,1
profile_008198,control,1,1
profile_008199,treatment,1,1
profile_008200,treatment,1,1
profile_008201,control,1,1
profile_008202,control,1,1
profile_008203,treatment,0,0
profile_008204,treatment,0,0
profile_008205,control,0,1
profile_008206,control,0,0
profile_008207,control,1,1
profile_008208,control,1,1
profile_008209,control,1,1
profile_008210,treatment,1,1
profile_008211,treatment,1,1
profile_008212,treatment,1,1
profile_008213,treatment,1,1
profile_008214,control,0,0
profile_008215,control,1,1
profile_008216,treatment,1,1
profile_008217,treatment,0,0
profile_008218,control,1,1
profile_008219,treatment,0,1
profile_008220,control,1,1
profile_008221,control,1,1
profile_008222,treatment,1,1
profile_008223,treatment,1,1
profile_008224,control,0,1
profile_008225,treatment,1,1
profile_008226,control,1,1
profile_008227,control,0,0
profile_008228,treatment,0,1
profile_008229,treatment,0,0
profile_008230,treatment,0,0
profile_008231,treatment,1,1
profile_008232,control,1,1
profile_008233,treatment,1,1
profile_008234,treatment,0,0
profile_008235,control,0,1
profile_008236,treatment,1,1
profile_008237,treatment,1,1
profile_008238,treatment,0,0
profile_008239,treatment,1,1
profile_008240,treatment,0,1
profile_008241,control,1,1
profile_008242,treatment,1,1
profile_008243,control,0,0
profile_008244,control,1,1
profile_008245,treatment,0,0
profile_008246,treatment,0,0
profile_008247,control,1,1
profile_008248,control,0,1
profile_008249,control,1,1
profile_008250,control,1,1
profile_008251,control,1,1
profile_008252,treatment,1,1
profile_008253,treatment,1,1
profile_008254,control,1,1
profile_008255,control,1,1
profile_008256,control,1,1
profile_008257,treatment,1,1
profile_008258,control,1,1
profile_008259,treatment,1,1
profile_008260,control,1,1
profile_008261,treatment,1,1
profile_008262,treatment,0,0
profile_008263,treatment,0,1
profile_008264,treatment,1,1
profile_008265,control,1,1
profile_008266,control,1,1
profile_008267,control,0,0
profile_008268,control,0,1
profile_008269,treatment,0,0
profile_008270,control,1,1
profile_008271,control,1,1
profile_008272,control,1,1
profile_008273,treatment,0,0
profile_008274,treatment,1,1
profile_008275,control,1,1
profile_008276,treatment,1,1
profile_008277,control,1,1
profile_008278,control,0,0
profile_008279,treatment,1,1
profile_008280,treatment,0,0
profile_008281,treatment,1,1
profile_008282,treatment,1,1
profile_008283,treatment,0,0
profile_008284,control,0,1
profile_008285,control,1,1
profile_008286,treatment,1,1
profile_008287,treatment,1,1
profile_008288,treatment,0,0
profile_008289,treatment,1,1
profile_008290,treatment,0,0
profile_008291,treatment,0,0
profile_008292,treatment,0,1
profile_008293,control,1,1
profile_008294,control,1,1
profile_008295,control,1,1
profile_008296,treatment,1,1
profile_008297,control,1,1
profile_008298,treatment,0,0
profile_008299,treatment,0,0
profile_008300,treatment,1,1
profile_008301,control,0,1
profile_008302,treatment,1,1
profile_008303,treatment,1,1
profile_008304,control,1,1
profile_008305,control,1,1
profile_008306,control,0,0
profile_008307,control,1,1
profile_008308,treatment,1,1
profile_008309,control,1,1
profile_008310,control,0,1
profile_008311,control,0,0
profile_008312,treatment,1,1
profile_008313,control,0,1
profile_008314,control,1,1
profile_008315,control,1,1
profile_008316,treatment,1,1
profile_008317,control,1,1
profile_008318,treatment,1,1
profile_008319,treatment,1,1
profile_008320,treatment,0,0
profile_008321,control,0,1
profile_008322,control,0,0
profile_008323,treatment,1,1
profile_008324,control,1,1
profile_008325,control,1,1
profile_008326,treatment,1,1
profile_008327,treatment,0,0
profile_008328,control,1,1
profile_008329,treatment,0,0
profile_008330,control,1,1
profile_008331,treatment,1,1
profile_008332,treatment,1,1
profile_008333,control,1,1
profile_008334,treatment,0,0
profile_008335,treatment,1,1
profile_008336,treatment,0,0
profile_008337,treatment,1,1
profile_008338,control,1,1
profile_008339,treatment,0,1
profile_008340,control,1,1
profile_008341,control,0,1
profile_008342,control,1,1
profile_008343,treatment,1,1
profile_008344,control,1,1
profile_008345,control,1,1
profile_008346,control,0,0
profile_008347,treatment,0,0
profile_008348,treatment,0,0
profile_008349,control,0,1
profile_008350,control,0,1
profile_008351,treatment,0,0
profile_008352,treatment,0,0
profile_008353,control,1,1
profile_008354,control,0,1
profile_008355,treatment,0,1
profile_008356,control,0,1
profile_008357,control,0,1
profile_008358,control,1,1
profile_008359,control,1,1
profile_008360,control,0,0
profile_008361,treatment,0,0
profile_008362,treatment,1,1
profile_008363,control,1,1
profile_008364,control,1,1
profile_008365,control,0,0
profile_008366,control,0,1
profile_008367,treatment,0,0
profile_008368,control,1,1
profile_008369,control,1,1
profile_008370,treatment,1,1
profile_008371,treatment,1,1
profile_008372,control,0,1
profile_008373,treatment,1,1
profile_008374,treatment,1,1
profile_008375,treatment,0,0
profile_008376,treatment,0,0
profile_008377,treatment,1,1
profile_008378,treatment,0,1
profile_008379,treatment,0,0
profile_008380,control,0,1
profile_008381,treatment,1,1
profile_008382,treatment,1,1
profile_008383,control,1,1
profile_008384,treatment,0,0
profile_008385,control,1,1
profile_008386,treatment,1,1
profile_008387,treatment,0,0
profile_008388,control,1,1
profile_008389,treatment,1,1
profile_008390,control,0,1
profile_008391,control,1,1
profile_008392,treatment,1,1
profile_008393,control,1,1
profile_008394,treatment,0,1
profile_008395,treatment,1,1
profile_008396,treatment,0,1
profile_008397,treatment,1,1
profile_008398,control,0,1
profile_008399,control,1,1
profile_008400,control,0,1
profile_008401,treatment,1,1
profile_008402,treatment,0,1
profile_008403,control,1,1
profile_008404,treatment,1,1
profile_008405,treatment,1,1
profile_008406,treatment,0,0
profile_008407,control,1,1
profile_008408,control,1,1
profile_008409,control,1,1
profile_008410,treatment,0,0
profile_008411,treatment,0,0
profile_008412,treatment,1,1
profile_008413,treatment,0,1
profile_008414,control,1,1
profile_008415,treatment,1,1
profile_008416,treatment,0,1
profile_008417,treatment,0,0
profile_008418,treatment,0,0
profile_008419,treatment,1,1
profile_008420,treatment,1,1
profile_008421,treatment,0,1
profile_008422,treatment,1,1
profile_008423,control,1,1
profile_008424,control,1,1
profile_008425,treatment,1,1
profile_008426,control,1,1
profile_008427,treatment,1,1
profile_008428,treatment,0,1
profile_008429,control,1,1
profile_008430,control,1,1
profile_008431,control,1,1
profile_008432,control,0,0
profile_008433,control,0,1
profile_008434,control,0,0
profile_008435,treatment,1,1
profile_008436,treatment,0,1
profile_008437,treatment,1,1
profile_008438,treatment,1,1
profile_008439,treatment,0,1
profile_008440,control,0,0
profile_008441,treatment,0,0
profile_008442,treatment,0,0
profile_008443,control,1,1
profile_008444,treatment,0,1
profile_008445,control,1,1
profile_008446,treatment,0,0
profile_008447,treatment,0,1
profile_008448,control,1,1
profile_008449,treatment,0,0
profile_008450,control,0,0
profile_008451,control,1,1
profile_008452,control,0,0
profile_008453,control,1,1
profile_008454,control,0,0
profile_008455,treatment,1,1
profile_008456,control,1,1
profile_008457,treatment,1,1
profile_008458,treatment,1,1
profile_008459,treatment,0,1
profile_008460,treatment,1,1
profile_008461,control,0,0
profile_008462,treatment,1,1
profile_008463,control,1,1
profile_008464,control,0,1
profile_008465,control,0,0
profile_008466,control,1,1
profile_008467,treatment,1,1
profile_008468,treatment,1,1
profile_008469,treatment,0,1
profile_008470,treatment,1,1
profile_008471,control,0,1
profile_008472,treatment,1,1
profile_008473,treatment,0,0
profile_008474,treatment,1,1
profile_008475,control,0,1
profile_008476,control,0,1
profile_008477,treatment,1,1
profile_008478,control,0,0
profile_008479,treatment,1,1
profile_008480,treatment,1,1
profile_008481,control,0,0
profile_008482,treatment,1,1
profile_008483,treatment,1,1
profile_008484,treatment,0,0
profile_008485,treatment,1,1
profile_008486,control,0,0
profile_008487,control,1,1
profile_008488,treatment,1,1
profile_008489,treatment,1,1
profile_008490,control,0,0
profile_008491,treatment,1,1
profile_008492,control,0,0
profile_008493,control,0,0
profile_008494,treatment,1,1
profile_008495,treatment,1,1
profile_008496,control,1,1
profile_008497,treatment,1,1
profile_008498,control,0,0
profile_008499,control,1,1
profile_008500,treatment,0,0
profile_008501,treatment,1,1
profile_008502,treatment,0,0
profile_008503,treatment,0,1
profile_008504,control,1,1
profile_008505,treatment,0,1
profile_008506,control,1,1
profile_008507,treatment,0,1
profile_008508,control,1,1
profile_008509,treatment,0,0
profile_008510,treatment,0,0
profile_008511,treatment,1,1
profile_008512,treatment,1,1
profile_008513,control,1,1
profile_008514,treatment,1,1
profile_008515,control,1,1
profile_008516,control,1,1
profile_008517,control,0,0
profile_008518,control,1,1
profile_008519,control,0,0
profile_008520,control,1,1
profile_008521,control,1,1
profile_008522,treatment,1,1
profile_008523,treatment,1,1
profile_008524,control,0,1
profile_008525,treatment,1,1
profile_008526,control,1,1
profile_008527,treatment,1,1
profile_008528,treatment,1,1
profile_008529,treatment,1,1
profile_008530,treatment,0,0
profile_008531,treatment,0,0
profile_008532,treatment,0,0
profile_008533,treatment,0,0
profile_008534,control,1,1
profile_008535,treatment,1,1
profile_008536,control,1,1
profile_008537,control,1,1
profile_008538,control,0,0
profile_008539,treatment,1,1
profile_008540,control,0,0
profile_008541,treatment,1,1
profile_008542,treatment,1,1
profile_008543,treatment,1,1
profile_008544,treatment,1,1
profile_008545,control,0,1
profile_008546,treatment,1,1
profile_008547,control,0,0
profile_008548,control,1,1
profile_008549,treatment,0,0
profile_008550,treatment,0,1
profile_008551,control,1,1
profile_008552,control,0,1
profile_008553,control,1,1
profile_008554,control,1,1
profile_008555,control,0,0
profile_008556,treatment,1,1
profile_008557,treatment,1,1
profile_008558,treatment,1,1
profile_008559,treatment,1,1
profile_008560,treatment,1,1
profile_008561,treatment,0,0
profile_008562,treatment,1,1
profile_008563,treatment,1,1
profile_008564,treatment,0,0
profile_008565,control,1,1
profile_008566,control,0,1
profile_008567,control,0,0
profile_008568,treatment,1,1
profile_008569,treatment,0,0
profile_008570,control,1,1
profile_008571,control,1,1
profile_008572,treatment,0,0
profile_008573,control,1,1
profile_008574,control,1,1
profile_008575,control,1,1
profile_008576,control,1,1
profile_008577,treatment,1,1
profile_008578,treatment,0,0
profile_008579,control,1,1
profile_008580,treatment,1,1
profile_008581,treatment,1,1
profile_008582,treatment,0,0
profile_008583,treatment,1,1
profile_008584,treatment,0,1
profile_008585,treatment,1,1
profile_008586,control,1,1
profile_008587,treatment,1,1
profile_008588,treatment,0,1
profile_008589,control,1,1
